X,Y,project_id,orig_id,title,author,consultant,client,year,item_link,doc_type,notes,aol_qualit,contributo,site locat,county,lga,exportaddr,veriaddres,loc_conf,source
149.5795858,-33.4187067,"0","467","Photographic record of formet Bathurst gasworks site: Lot 8 DP758065, Russell Street, Bathurst",Bathurst Regional Council.,Bathurst Regional Council.,,"2008",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10381,historic sites,"""March 2008""""""","0","0","0","0","0","8 DP758065 RUSSELL STREET, BATHURST, NSW","Russell St, Bathurst NSW 2795, Australia",GEOMETRIC_CENTER,NSW-HeritageLibrary
151.1264075,-33.71701925,"0","468",Arboricultural impact assessment for proposed private hospital development at 35 Water Street (Lot 1 DP 375262) Wahroonga,Rod Howard and Associates. Variant title:Rippon Grange,Rod Howard and Associates. Variant title:Rippon Grange,Waterbrook at Wahroonga,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10906,,"""March 2009""""""","0","0","0","0","0","35 WATER STREET, WAHROONGA, NSW","35 WATER STREET WAHROONGA, NSW 2076, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
150.9296325,-33.9207853,"0","469","Liverpool hospital test excavation and monitoring, Final report",Archaeological & Heritage Management Solutions.,Archaeological & Heritage Management Solutions.,Capital Insight,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10564,archaeology,"""March 2009""""""","0","0","0","0","0","[u'establishment', u'hospital', u'point_of_interest']","75 Elizabeth St, Liverpool NSW 2170, Australia",Great - matched whole string,NSW-HeritageLibrary
150.9952585,-33.8124308,"0","470",Site of Parramatta observatory Parramatta Park: exemption application s.57(2) NSW Heritage Act,Archaeology & Heritage.,Archaeology & Heritage.,Parramatta Park Trust,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10559,archaeology,"""March 2009""""""","0","0","0","0","0","[u'establishment', u'point_of_interest']","Parramatta NSW 2150, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
149.5795858,-33.4187067,"0","471","Measured drawings & final report for the former Bathurst gasworks site: Lot 8 DP758065, Russell Street, Bathurst",Bathurst Regional Council.,Bathurst Regional Council.,,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10882,historic sites,"""March 2009""""""","0","0","0","0","0","8 DP758065 RUSSELL STREET, BATHURST, NSW","Russell St, Bathurst NSW 2795, Australia",GEOMETRIC_CENTER,NSW-HeritageLibrary
151.1631472,-33.8980016,"0","472","Report on archaeological monitoring programme of redevelopment (car-park, electrical cable trench, demountable classrooms & boomgate), Newington College, 200 Stanmore Rad, Stanmore, NSW",Edward Higginbotham & Associates.,Edward Higginbotham & Associates.,,"2010",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10962,archaeological,"""March 2010""""""","0","0","0","0","0","200 STANMORE RAD, NEWINGTON, NSW","200 Stanmore Rd, Stanmore NSW 2048, Australia",Great,NSW-HeritageLibrary
147.209836,-35.8371571,"0","473","Hume Highway Upgrade, Woomargama Bypass: Archival photographic record and supplementary historical site survey",Austral Archaeology.,Austral Archaeology.,Sinclair Knight Merz,"2010",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11121,archaeology,"""March 2010"""" Adobe Acrobat .pdf documents on CD-Rom""","0","0","0","0","0",[u'route'],"Hume Hwy, Woomargama NSW 2644, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.1790445,-33.80568,"0","474","Chatswood South Uniting Church Corner Mowbray Road and Pacific highway, Artarmon: conservation management plan",Rappoport Pty Ltd,Rappoport Pty Ltd,,"2010",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10932,CMP,"""March 2010"""" Also available as electronic document.""","0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","Pacific Hwy, Chatswood NSW 2067, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.917504,-33.683464,"0","475",Christ Church Mile End Road Rouse hill NSW: archaeological monitoring report,Archaeological Management & Consulting Group.,Archaeological Management & Consulting Group.,"Anglican Church Diocese of Sydney, NSW","2010",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11473,archaeology,"""March 2010"""" Also available electronically in CD-Rom""","0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","Windsor Rd, Rouse Hill NSW 2155, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.179073,-33.805696,"0","476","Proposed modifications Chatswood South Uniting Church, Artarmon: statement of heritage impact prepared by Rappoport Pty Ltd",Rappoport,Rappoport,,"2010",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11146,,"""March 2010"""" The proposed development involves the establishment of a community garden on the site of the former tennis court and a portion of the car park.""","0","0","0","0","0",No Street Address,not verified,Great - manual,NSW-HeritageLibrary
150.8264449,-33.60439886,"0","477",31-33 North Street Windsor NSW 2756: photo archival recording,"the property owners, Anthony Miller and Abigail Ball.","the property owners, Anthony Miller and Abigail Ball.",,"2011",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11304,,"""March 2011""""""","0","0","0","0","0","31-33 NORTH STREET, WINDSOR, NSW","29 NORTH STREET WINDSOR, NSW 2756, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.587852,-32.74961,"0","478","King Street, East Maitland, Interconnection.Corner of King and Lawes Streets, East Maitland: Archaeological assessment",Eureka Heritage.,Eureka Heritage.,Ausgrid,"2012",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12324,archaeological,"""March 2012"""".""","0","0","0","0","0","[u'establishment', u'point_of_interest', u'school']","50 King St, East Maitland NSW 2323, Australia",Great - matched whole string,NSW-HeritageLibrary
150.9003133,-34.4145155,"0","479","North Beach, Wollongong: historical archaeological monitoring and test excavation report",Stirling Smith.,Stirling Smith.,Wollongong City Council,"2012",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12242,archaeological,"""March 2012"""". """"The study area is linked in the""","0","0","0","0","0","[u'establishment', u'lodging', u'point_of_interest']","2-14 Cliff Rd, North Wollongong NSW 2520, Australia",Great - matched whole string,NSW-HeritageLibrary
151.7320204,-29.7431145,"0","482","Glen innes railway overbridge, Lang Street Glen Innes: Archival photographic recording",Geolyse.,Geolyse.,John Holland Rail Pty Ltd,"2013",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12098,,"""March 2013"""".""","0","0","0","0","0","[u'establishment', u'food', u'point_of_interest']","165 Lang St, Glen Innes NSW 2370, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2074606,-33.86743768,"0","483","2 Martin Place, Sydney D/2012/1480: archival recording; prepared for Paspaley Pearls Properties by Graham Brooks and Associates.",Graham Brooks & Associates,Graham Brooks & Associates,,"2013",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12282,,"""March 2013"""".""","0","0","0","0","0","2 MARTIN PLACE, SYDNEY, NSW","1067/2A MARTIN PLACE SYDNEY, NSW 2000, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.7891292,-32.9239483,"0","484",Newcastle port corporation pilot station Wharf Road Newcastle: Final archaeological report,AMAC.,AMAC.,Coffey Projects on behalf of Newcastle Port Corporation,"2013",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12190,archaeology,"""March 2013"""". Available electonically on CD-Rom.""","0","0","0","0","0","[u'establishment', u'point_of_interest']","100 Wharf Rd, Newcastle NSW 2300, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2592877,-33.92570378,"0","486","Wylie's Baths, caretakers cottage, 4B Neptune Street, Coogee:  statement of environmental effects",City Plan Heritage. Variant title:Wylies Baths,City Plan Heritage. Variant title:Wylies Baths,Randwick City Council,"2015",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12721,,"""March 2015"""" -- on cover""","0","0","0","0","0","4B NEPTUNE STREET, COOGEE, NSW","4B NEPTUNE STREET COOGEE, NSW 2034, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.2230626,-33.8676491,"0","488",Cowper wharf roadway seawall Sydney:  archival photographic record,Cosmos Archaeology.,Cosmos Archaeology.,Royal HaskoningDHV,"2015",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12825,archaeology,"""March 2015"""" -- on cover""","0","0","0","0","0",[u'route'],"Cowper Wharf Rd, Sydney NSW, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.8781949,-33.6080133,"0","489",Long Tan Place Scheyville: statement of heritage impact,CONCOM,CONCOM,,"2016",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=13253,,"""March 2016"""" -- on cover""","0","0","0","0","0",[u'route'],"Long Tan Pl, Scheyville NSW 2756, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.6210236,-32.728408,"0","490","Closebourne Estate Stage 5 works Morpeth Rd Morpeth NSW: final archaeological report;",Archaeological Management and Consulting Group (AMAC),Archaeological Management and Consulting Group (AMAC),,"2016",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=13044,archaeological,"""March 2016"""" -- on cover""","0","0","0","0","0","[u'establishment', u'health', u'point_of_interest']","363-371 Morpeth Rd, Morpeth NSW 2321, Australia",Great - matched whole string,NSW-HeritageLibrary
150.9998827,-33.8030876,"0","491","Parramatta North historic sites: consolidated conservation management plan;",Tanner Kibble Denton (TKD Architects),Tanner Kibble Denton (TKD Architects),,"2016",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=13329,CMP,"""March 2017 Issue G Project number 13 0934"""" -- on cover""","0","0","0","0","0","[u'establishment', u'point_of_interest']","North Parramatta NSW 2151, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.9515113,-33.7871648,"0","492",Toongabbie Station Kiosk: Photographic Archival Recording,Greening Australia,Greening Australia,,"2017",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=13285,,"""March 2017"""" -- on cover""","0","0","0","0","0","[u'establishment', u'point_of_interest', u'train_station', u'transit_station']","Toongabbie Station, Toongabbie NSW 2146, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.7323461,-30.7456104,"0","493","Manilla District Hospital, Manilla NSW: Archaeological excavation photographic volume",Archaeological Management & Consulting Group.,Archaeological Management & Consulting Group.,New South Wales Health Infrastructure,"2012",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11920,archaeology,"""Marhc 2012"""".""","0","0","0","0","0","[u'establishment', u'hospital', u'point_of_interest']","112 Court St, Manilla NSW 2346, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2198066,-33.8685029,"0","494",Investigation of a survivors camp from the Sydney Cove shipwreck,Mike Nash.,Mike Nash.,,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=8230,archaeology,"""Maritime archaeology monograph and reports series No 2.""""""","0","0","0","0","0","[u'establishment', u'natural_feature']","Sydney Cove, New South Wales, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
146.9245556,-36.0837873,"0","495",Albury Station change of gauge: archival photographic recording,OHM Consultants,OHM Consultants,Australian Rail Track Corporation,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10741,,"""Master copy""""""","0","0","0","0","0","[u'establishment', u'point_of_interest', u'train_station', u'transit_station']","Albury, Albury NSW 2640, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
136.7057094,-36.0563633,"0","497",The lighthouses of Kangaroo Island: a survey of the archaeological potential on historic lighthouse sites,Shane P. Lyons.,Shane P. Lyons.,,"2005",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=8232,archaeology,"""Masters of maritime archaeology thesis"""".""","0","0","0","0","0","[u'establishment', u'lodging', u'point_of_interest', u'premise', u'real_estate_agency', u'travel_agency']","Cape Du Couedic Rd, Kangaroo Island SA 5223, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.9167809,-33.8041877,"0","498","St. Bartholomew's Church, Prospect: a conservation plan",Public Works Department.,Public Works Department.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3799,,"""May 1991""""""","0","0","0","0","0","[u'establishment', u'museum', u'point_of_interest']","Ponds Rd, Prospect NSW 2148, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.2077362,-33.8678863,"0","499",Archaeological assessment and application for excavation permit: 1927 building G.P.O. Sydney,Casey & Lowe Associates,Casey & Lowe Associates,Lend Lease Interiors Pty Ltd on behalf of Australia Post,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7008,archaeology,"""May 1995""""""","0","0","0","0","0","1927 BUILDING GPO, SYDNEY, NSW","1 Martin Pl, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.2198066,-33.8685029,"0","500",Sydney Cove waterfront strategy: archaeological assessment - final report,Godden Mackay Pty Ltd.,Godden Mackay Pty Ltd.,New South Wales Department of Public Works and Services,"1998",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5592,archaeological,"""May 1998"""".""","0","0","0","0","0","[u'establishment', u'natural_feature']","Sydney Cove, New South Wales, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
151.2217476,-33.8634677,"0","502",Andrew 'Boy' Charlton pool: preliminary archaeological assessment,Godden Mackay Logan.,Godden Mackay Logan.,Sydney City Council,"2001",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9119,archaeological,"""May 2001""""""","0","0","0","0","0","[u'establishment', u'point_of_interest']","1c Mrs Macquaries Rd, Sydney NSW 2000, Australia",Great - matched whole string,NSW-HeritageLibrary
151.142668,-33.74016617,"0","504","Eric Pratten House 29 Telegraph Road, Pymble, NSW: Statement of heritage impact proposed modifications to the existing building",Paul Rappoport Architect.,Paul Rappoport Architect.,,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9972,,"""May 2002""""""","0","0","0","0","0","29 TELEGRAPH ROAD, PYMBLE, NSW","29 TELEGRAPH ROAD PYMBLE, NSW 2073, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
150.7087609,-34.0271098,"0","505","Historical archaeological investigations during 2001 within the Wivenhoe villa garden 229 Macquarie Grove Road Narellan, NSW",Siobhan Lavelle,Siobhan Lavelle,,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7162,archaeology,"""May 2002""""""","0","0","0","0","0","229 MACQUARIE GROVE, NARELLAN, NSW","229 Macquarie Grove Rd, Kirkham NSW 2570, Australia",RANGE_INTERPOLATED,NSW-HeritageLibrary
150.8662313,-33.9857311,"0","506","Macquarie Links Drive, Macquarie Fields (Stage 12 - Macquarie Links Estate): archaeological research design",Godden Mackay Logan.,Godden Mackay Logan.,ACOR Consultants Pty Ltd on behalf of Jessica Investments Pty Ltd,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6273,archaeological,"""May 2002"""". Spiral binding. ;  Includes bibliographicalreferences (p. 41)""","0","0","0","0","0","[u'establishment', u'point_of_interest']","Macquarie Links Dr, Macquarie Links NSW 2565, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
