HOITEMID,ITEMNAME,ADDRESS,LGA,LISTING,LISTINGNO,PLANNO,RUNDATE,LISTING_DA
5051273,Goulburn Post Office,165 Auburn Street Goulburn,Goulburn Mulwaree,SHR,01424,NULL,2014-03-20,
5051348,Warehouses,6-20 Munn Street Millers Point,Sydney,SHR,00526,1337,2014-03-20,
5045359,CBC Bank (former),21 Auckland Street Bega,Bega Valley,SHR,00588,1576,2014-03-20,
5045100,"Cronulla Fisheries Centre, The",202 Nicholson Parade Cronulla,Sutherland,SHR,01011,NULL,2014-03-20,
5045238,Heathcote Hall,1-21 Dillwynnia Grove Heathcote,Sutherland,SHR,00191,448,2014-03-20,
5045407,"St. Josephs Convent, Chapel & Site (former)",NULL,Broken Hill,SHR,00484,1212,2014-03-20,
5045118,The Barn - Scout Hall,3a Avenue Road Mosman,Mosman,SHR,00188,443,2014-03-20,
5045489,Berrima Post Office,NULL,Wingecarribee,SHR,00097,326,2014-03-20,
5045657,Egyptian Room Scottish Temple,23-35 New Canterbury Road Petersham,Marrickville,SHR,00118,361,2014-03-20,
5045745,Stone Cottage,Lot 315 Ben Lomond Road Minto,Campbelltown,SHR,01388,2265,2014-03-20,
5000841,Claremont Cottage,NULL,Hawkesbury,SHR,00738,1800,2014-03-20,
5045710,First Government House Site,41 Bridge Street Sydney,Sydney,SHR,01309,NULL,2014-03-20,
5044690,Saraton Theatre,95 Prince Street Grafton,Clarence Valley,SHR,01401,1892,2014-03-20,
5012126,Old Casino Railway Station,NULL,Richmond Valley,SHR,01216,NULL,2014-03-20,
5052603,Evans Head Memorial Aerodrome,NULL,Richmond Valley,SHR,01649,1905,2014-03-20,
5051251,Richmond Post Office,286 Windsor Street Richmond,Hawkesbury,SHR,01410,NULL,2014-03-20,
5045536,Lakeview Homestead Complex,NULL,Eurobodalla,SHR,00471,1165,2014-03-20,
5051358,Bulga Bridge over Wollombi Brook,Main Road 213 Bulga,Singleton,SHR,01459,2672,2015-01-22,
5053137,Argyle Bridge,NULL,Sydney,SHR,01522,2453,2014-03-20,
5012092,Macksville Railway Station group,NULL,Nambucca,SHR,01184,NULL,2014-03-20,
5044693,Christ Church Anglican,NULL,Goulburn Mulwaree,SHR,01303,NULL,2014-03-20,
5061163,Waratah Park,,Warringah,SHR,1944,2525,2015-02-26,
5051590,Ben Chifley's House,10 Busby Street Bathurst,Bathurst Regional,SHR,01657,2076,2014-03-20,
5054706,Braidwood and Its Setting,NULL,Palerang,SHR,01749,2008,2014-03-20,
5045325,West Maling (Revival Life Centre),663-665 King Georges Road Penshurst,Kogarah,SHR,00269,654,2014-03-20,
5000871,Residence,"30, 32, 34, 36, 38, 40, 42 Lower Fort Street Millers Point",Sydney,SHR,00894,NULL,2014-03-20,
5045790,Commonwealth Bank,48-50 Martin Place Sydney,Sydney,SHR,01427,NULL,2014-03-20,
5056380,Dunmore House,557 Paterson Road Bolwarra Heights,Maitland,SHR,01887,2536,2014-03-20,
5054708,Newcastle Government House and Domain,,Newcastle,SHR,01841,2376,,
5051401,Perth House and Stables,85 George Street Parramatta,Parramatta,SHR,00155,346,2014-03-20,
5053906,McQuade Park,NULL,Hawkesbury,SHR,01851,2370,2014-03-20,
5045487,Berrima Inn,NULL,Wingecarribee,SHR,00103,NULL,2014-03-20,
5045483,Rosedale Cottage,NULL,Upper Hunter,SHR,00421,1007,2014-03-20,
5051885,Norah Head Lightstation Precinct,NULL,Wyong,SHR,01753,2153,2014-03-20,
5051393,Graythwaite,20 Edward Street North Sydney,North Sydney,SHR,01617,2093,2014-03-20,
5051301,Brownlow Hill Estate,NULL,Wollondilly,SHR,01489,NULL,2014-03-20,
5055095,Warangesda Aboriginal Mission and Station,NULL,Murrumbidgee,SHR,01810,2303,2014-03-20,
5000844,Terraces,"27a, 29a, 31a, 33, 35a Dalgety Terrace Millers Point",Sydney,SHR,00923,NULL,2014-03-20,
5011972,Cobar Railway Station and yard,NULL,Cobar,SHR,01114,NULL,2014-03-20,
5045640,Adelong Falls Gold Workings/Reserve,NULL,Tumut,SHR,00072,632,2014-03-20,
5060670,"Old Adaminaby and Lake Eucumbene, including relics and movable objects",NULL,Snowy River,SHR,01794,2242,2014-03-20,
5049609,Timber Slab Cottage,44 Barden Street Tempe,Marrickville,SHR,01412,NULL,2014-03-20,
5055617,"Rose Bay Seawall, Promenade and its Setting",Rose Bay,Woollahra,SHR,1932,2612,2014-08-26,
5012099,Meadowbank rail bridge over Parramatta River,NULL,Canada Bay,SHR,01189,NULL,2014-03-20,
5054965,Burra Bee Dee Mission,NULL,Warrumbungle,SHR,01688,1949,2014-03-20,
5051504,Wellington Post Office,21 Maughan Street Wellington,Wellington,SHR,01415,NULL,2014-03-20,
5051394,Elizabeth Farm,70 Alice Street Rosehill,Parramatta,SHR,00001,674,2014-03-20,
5045020,Uniting Church & Kindergarten Hall,219-255 Anson Street Orange,Orange,SHR,00419,1020,2014-03-20,
5012065,Kiama Railway Station Group and Turntable,NULL,Kiama,SHR,01176,2410,2014-03-20,
5012104,Michelago rail bridge over Ingalara Creek,NULL,Cooma-Monaro,SHR,01048,2178,2014-03-20,
5045088,Rising Sun Inn (former),95-97 Wollombi Road Millfield,Cessnock,SHR,00529,1373,2014-03-20,
5044737,Bourke Post Office,47 Oxley Street Bourke,Bourke,SHR,01404,NULL,2014-03-20,
5056670,Blacks Camp,NULL,Wellington,SHR,01865,2469,2014-03-20,
5044971,Tranby,13 Mansfield Street Glebe,Sydney,SHR,00021,172,2014-03-20,
5053175,Mercantile Hotel,25-27 George Street The Rocks,Sydney,SHR,01560,NULL,2014-03-20,
5053340,Port Macquarie First (Allman Hill) Burying Ground 1822 - 1824,NULL,Port Macquarie-Hastings,SHR,01730,1992,2014-03-20,
5045350,Eryldene,17 McIntosh Street Gordon,Ku-Ring-Gai,SHR,00019,188,2014-03-20,
5045506,"Whitley, outbuildings, entry gate, garden",NULL,Wingecarribee,SHR,00504,1222,2014-03-20,
5061510,"Former Great Western Road,Prospect",,Blacktown,SHR,1911,2535,2014-07-03,
5012011,Galong Railway Station and yard group,NULL,Harden,SHR,01146,NULL,2014-03-20,
5045278,St. Barnabas Anglican Church,NULL,Wyong,SHR,00201,472,2014-03-20,
5045556,Grahame's Corner,142-144 Pitt Street Sydney,Sydney,SHR,00736,1797,2014-03-20,
5051371,Gee Gee Bridge over Wakool River,Main Road 94 Swan Hill (East),Wakool,SHR,01469,2683,2015-01-16,
5000972,Royal College of Pathologists (former),82 Windmill Street Millers Point,Sydney,SHR,00843,2227,2014-03-20,
5045633,Loxton House,142-144 Bridge Street Muswellbrook,Muswellbrook,SHR,00185,440,2014-03-20,
5012262,Wambool old-rail truss overbridges,NULL,Lithgow,SHR,01065,2158,2014-03-20,
5045068,Lands Board Office,108 Faulkner Street Armidale,Armidale Dumaresq,SHR,00963,2251,2014-03-20,
5012001,Dunedoo Railway Station and yard group,NULL,Warrumbungle,SHR,01134,NULL,2014-03-20,
5051258,Woodford Academy,90-92 Great Western Highway Woodford,Blue Mountains,SHR,01509,2136,2014-03-20,
5053144,Avery Terrace,2-4 Atherden Street The Rocks,Sydney,SHR,01529,NULL,2014-03-20,
5053160,ES & AC Bank (former) - Amo Roma Restaurant,131-135 George Street The Rocks,Sydney,SHR,01544,NULL,2014-03-20,
5061543,Kamay Botany Bay National Park and Towra Point Reserve,Cape Solander Drive Kurnell,Sutherland,SHR,01918,2565,,
5011998,Dubbo Railway Station and yard group,NULL,Dubbo,SHR,01130,NULL,2014-03-20,
5053339,"Carousel, The",NULL,Sydney,SHR,01620,NULL,2014-03-20,
5053199,Shop and Residence,123-125 George Street The Rocks,Sydney,SHR,01583,NULL,2014-03-20,
5045110,Shops,"6, 8 Argyle Place Millers Point",Sydney,SHR,00870,NULL,2014-03-20,
5044678,Merriman Street Terraces,"20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 48 Merriman Street Millers Point",Sydney,SHR,00903,NULL,2014-03-20,
5045214,Simmons Hardware Store,226 George Street Windsor,Hawkesbury,SHR,00667,1715,2014-03-20,
5051404,Travellers Rest Inn Group,"12,14,16 O'Connell Street Parramatta",Parramatta,SHR,00748,1810,2014-03-20,
5053512,ANZAC Memorial,NULL,Sydney,SHR,01822,2323,2014-03-20,
5051526,Prospect Hill,NULL,Holroyd,SHR,01662,1907,2014-03-20,
5045579,Hydraulic Pump Station (former),NULL,Sydney,SHR,00125,382,2014-03-20,
5045170,Essington,"2,4,6,8 Bridge Road Westmead",Holroyd,SHR,00204,477,2014-03-20,
5055543,"Central Mine Manager's Residence, former",NULL,Broken Hill,SHR,01770,2195,2014-03-20,
5045382,Northwood House & Cottage,1 Private Road Northwood,Lane Cove,SHR,00440,1132,2014-03-20,
5045515,Audley historic recreational complex,NULL,Sutherland,SHR,00976,NULL,2014-03-20,
5045112,Lord Nelson Hotel,19 Kent Street Millers Point,Sydney,SHR,00509,1326,2014-03-20,
5061272,Cathedral of Saints Michael and John,107 William St Bathurst,Bathurst Regional,SHR,01885,2544,2014-03-20,
5049865,Cossington,43 Ku-Ring-Gai Avenue Turramurra,Ku-Ring-Gai,SHR,01763,2149,2014-03-20,
5045619,Wollongong Hospital Nurses Home,NULL,Wollongong City,SHR,00836,NULL,2014-03-20,
5045644,Australian Museum,6-8 College Street Sydney,Sydney,SHR,00805,2504,2014-03-20,
5053386,Rosebank,17 Speed Street Liverpool,Liverpool,SHR,01729,1991,2014-03-20,
5053905,Wilberforce Park,47 George Road Wilberforce,Hawkesbury,SHR,01868,2470,2014-03-20,
5045178,Methodist Parsonage (former),49 Macquarie Street Windsor,Hawkesbury,SHR,00735,1795,2014-03-20,
5045672,Milton Terrace,1-19 Lower Fort Street Millers Point,Sydney,SHR,00885,NULL,2014-03-20,
5056283,Wentworth Memorial Church and Moveable Heritage Collection,"32B Fitzwilliam Street, Vaucluse",Woollahra,SHR,01882,2524,,
5044973,Newcastle Railway Station,NULL,Newcastle,SHR,00236,554,2014-03-20,
5012120,Narrandera Railway Station and yard group,NULL,Narrandera,SHR,01209,NULL,2014-03-20,
5051390,Yowaka Bridge near Eden,NULL,Bega Valley,SHR,01486,NULL,2014-03-20,
5053169,Jobbins Terrace,103-111 Gloucester Street The Rocks,Sydney,SHR,01553,NULL,2014-03-20,
5045027,Innisfallen Castle and Grounds,14 Cherry Place Castle Cove,Willoughby,SHR,00404,995,2014-03-20,
5045353,Hillas Hut and other buildings,NULL,Gundagai,SHR,00625,1647,2014-03-20,
5050509,Richmond Park,"Bounded by East Market, Windsor and March Streets Richmond",Hawkesbury,SHR,01808,2304,2014-03-20,
5051431,Penshurst Reservoirs,NULL,Kogarah,SHR,01330,2024,2014-03-20,
5045226,Terrace,"18, 18a, 20, 20a Munn Street Millers Point",Sydney,SHR,00912,NULL,2014-03-20,
5045741,Box Hill Inn,NULL,Baulkham Hills,SHR,00724,1780,2014-03-20,
5061065,1st/15th Royal NSW Lancers Memorial Museum Collection,Linden House 2 Smith Street Parramatta,Parramatta,SHR,01824,N/A,2014-03-20,
5045298,Rothwell Lodge & Factory,24 Ferry Road Glebe,Sydney,SHR,00591,1549,2014-03-20,
5012304,David Berry Hospital Precinct,NULL,Shoalhaven,SHR,00822,2519,2014-03-20,
5045403,Challis House,4-10 Martin Place Sydney,Sydney,SHR,00666,1711,2014-03-20,
5045018,Wambo Homestead,NULL,Singleton,SHR,00200,467,2014-03-20,
5045211,Alloway,15 Gwydir Street Moree,Moree Plains,SHR,00394,960,2014-03-20,
5045460,St. Paul's Anglican Church (former),346 Marsden Road Carlingford,Parramatta,SHR,00056,250,2014-03-20,
5001113,Dredges Cottage,303 Queen Street Campbelltown,Campbelltown,SHR,00640,1672,2014-03-20,
5045061,Reids Butcher shop & dwelling,462 Guinea Street Albury,Albury City,SHR,00537,1368,2014-03-20,
5011948,Substation,182 Johnston Street Annandale,Leichhardt,SHR,00941,NULL,2014-03-20,
5045094,Lithgow Blast Furnace,NULL,Lithgow,SHR,00548,1443,2014-03-20,
5053180,NSW Housing Board Building (former),16-18 Grosvenor Street The Rocks,Sydney,SHR,01564,NULL,2014-03-20,
5012024,Grafton City Railway Station group,NULL,Clarence Valley,SHR,01154,NULL,2014-03-20,
5045184,House & Outbuildings,5 Thompson Square Windsor,Hawkesbury,SHR,00005,41,2014-03-20,
5012214,Scarborough Railway Station group,NULL,Wollongong City,SHR,01241,NULL,2014-03-20,
5045292,University Hall & Cottages,281-285 Broadway Glebe,Sydney,SHR,00128,385,2014-03-20,
5052423,Ben Hall's Death Site,"Ben Halls Road, Yarragong",Forbes,SHR,01827,2280,,
5045370,Old Marulan Town,NULL,Goulburn Mulwaree,SHR,00127,384,2014-03-20,
5012048,Guyra Railway Station group,NULL,Guyra,SHR,01163,NULL,2014-03-20,
5051385,Swan Hill-Murray River Road Bridge,NULL,Wakool,SHR,01481,NULL,2014-03-20,
5045557,Shops,"1, 3, 5, 7 Argyle Place Millers Point",Sydney,SHR,00863,NULL,2014-03-20,
5014175,Nyngan Court House,NULL,Bogan,SHR,00797,NULL,2014-03-20,
5000859,Terrace Duplexes,2-36 High Street Millers Point,Sydney,SHR,00920,NULL,2014-03-20,
5053201,Shop and Residence,147 George Street The Rocks,Sydney,SHR,01585,NULL,2014-03-20,
5056233,Ferguson's Cottage,1 Breakwater Road Coffs Harbour,Coffs Harbour,SHR,01802,2090,2014-03-20,
5051524,Gore Hill Memorial Cemetery,NULL,Willoughby,SHR,01491,2121,2014-03-20,
5045014,Union Bank of Australia (former),84 Byng Street Orange,Orange,SHR,00230,541,2014-03-20,
5012114,Mount Victoria Railway Station group,NULL,Blue Mountains,SHR,01203,2390,2014-03-20,
5053190,Royal Naval House,32-34 Grosvenor Street The Rocks,Sydney,SHR,01574,2374,2014-03-20,
5045363,St. Peter's Church & Precinct,NULL,Sydney,SHR,00148,413,2014-03-20,
5044964,Millers Point Post Office,12 Kent Street Millers Point,Sydney,SHR,01408,NULL,2014-03-20,
5044696,Chinese Market Gardens,1-39 Bunnerong Road La Perouse,Randwick,SHR,01299,2480,2014-03-20,
5045618,Merton,4883 Jerrys Plains Road Denman,Muswellbrook,SHR,00159,414,2014-03-20,
5011980,Cronulla Railway Station group,NULL,Sutherland,SHR,01123,2404,2014-03-20,
5051541,Denbigh,421 The Northern Road Cobbitty,Camden,SHR,01691,1924,2014-03-20,
5045490,"Ridge, The",21 Hillcrest Road Newcastle,Newcastle,SHR,00313,746,2014-03-20,
5045310,Ewenton,6 Ewenton Street Balmain,Leichhardt,SHR,00197,464,2014-03-20,
5051480,Track,NULL,Blue Mountains,SHR,01372,NULL,2014-03-20,
5055526,Bondi Beach Cultural Landscape,NULL,Waverley,SHR,01786,2236,2014-03-20,
5045032,"Monterey, residential apartments",1 Avenue Road Mosman,Mosman,SHR,00367,873,2014-03-20,
5045316,"Saddlery, The",NULL,Blayney,SHR,00328,795,2014-03-20,
5045081,Fairlight Homestead & Barn,NULL,Penrith,SHR,00262,641,2014-03-20,
5045629,Rous Lench,NULL,Muswellbrook,SHR,00211,496,2014-03-20,
5045320,Blayney Uniting Church & Hall,NULL,Blayney,SHR,00456,1148,2014-03-20,
5045219,Seymours House,24 Bosworth Street Richmond,Hawkesbury,SHR,00681,1722,2014-03-20,
5053224,Terraces,182.5-186 Cumberland Street The Rocks,Sydney,SHR,01607,NULL,2014-03-20,
5045296,Hillas Farm Homestead and Outbuildings,NULL,Goulburn Mulwaree,SHR,00301,115,2014-03-20,
5053167,House,71 Harrington Street The Rocks,Sydney,SHR,01551,2366,2014-03-20,
5044989,Rouse Hill House and Farm,NULL,Blacktown,SHR,00002,45,2014-03-20,
5045029,Denfield,NULL,Campbelltown,SHR,00540,1439,2014-03-20,
5051584,Great Synagogue,187A Elizabeth Street Sydney,Sydney,SHR,01710,1971,2014-03-20,
5012237,Tamworth rail bridge over Peel River,Main Northern railway Tamworth,Tamworth Regional,SHR,01058,2167,2015-01-12,
5011974,Cooma Railway Station and yard group,NULL,Cooma-Monaro,SHR,01116,NULL,2014-03-20,
5053388,Australiana Pioneer Village,NULL,Hawkesbury,SHR,01683,1936,2014-03-20,
5045422,Trades Hall,34 Sulphide Street Broken Hill,Broken Hill,SHR,00181,363,2014-03-20,
5011946,Substation,982-984 Pacific Highway Pymble,Ku-Ring-Gai,SHR,00940,NULL,2014-03-20,
5001003,Terrace,65 Windmill Street Millers Point,Sydney,SHR,00846,NULL,2014-03-20,
5045679,Justice and Police Museum,4-8 Phillip Street Sydney,Sydney,SHR,00673,1721,2014-03-20,
5045057,Model Store,582 David Street Albury,Albury City,SHR,00359,864,2014-03-20,
5045383,Armidale Post Office,158-160 Beardy Street Armidale,Armidale Dumaresq,SHR,01312,2252,2014-03-20,
5051902,Sydney Town Hall,483 George Street Sydney,Sydney,SHR,01452,1977,2014-03-20,
5011932,Blayney Railway Station and yard group,NULL,Blayney,SHR,01089,NULL,2014-03-20,
5045271,St. Stephen's Presbyterian Church,2 Allowrie Street Jamberoo,Kiama,SHR,00121,350,2014-03-20,
5045595,Gundayne House Group,NULL,Great Lakes,SHR,00309,740 (draft),2014-03-20,
5051388,Victoria Bridge over Stonequarry Creek,Prince Street Picton,Wollondilly,SHR,01484,2682,2015-01-23,
5053231,View Terrace N & W Facades,26-30 Gloucester Street The Rocks,Sydney,SHR,01614,NULL,2014-03-20,
5045149,Paddington Reservoir,255a Oxford Street Paddington,Sydney,SHR,00515,1332,2014-03-20,
5061200,Lithgow Coal Stage Signal Box,,Lithgow,SHR,01832,2560,,
5051346,Fenwick & Co Boat Store,2-8 Weston Street Balmain,Leichhardt,SHR,01396,2237,2014-03-20,
5045287,Goodman's Buildings,2-12 Johnston Street Annandale,Leichhardt,SHR,00672,1720,2014-03-20,
5045485,Clydebank,43 Lower Fort Street Millers Point,Sydney,SHR,00524,1335,2014-03-20,
5001274,Woolley House,34 Bullecourt Avenue Mosman,Mosman,SHR,01514,2104,2014-03-20,
5056816,Cumberland Street Archaeological Site,106-128 Cumberland Street The Rocks,Sydney,SHR,01845,2356,2014-03-20,
5053520,Crest Theatre,157 Blaxcell Street South Granville,Parramatta,SHR,01664,2070,2014-03-20,
5000842,Terraces,"46, 48 Argyle Place Millers Point",Sydney,SHR,00924,NULL,2014-03-20,
5045528,Roseneath,NULL,Armidale Dumaresq,SHR,00063,257,2014-03-20,
5051369,Dunmore Bridge over the Paterson River,Paterson Road Woodville,Port Stephens,SHR,01467,2671,2015-01-15,
5044974,Marika,46 Ryde Road Hunters Hill,Hunters Hill,SHR,00300,687,2014-03-20,
5012108,Molong Railway Station and yard group,NULL,Cabonne,SHR,01196,NULL,2014-03-20,
5045198,Cottage,29 North Street Windsor,Hawkesbury,SHR,00107,288,2014-03-20,
5014097,Montague Island Lightstation,NULL,Eurobodalla,SHR,01000,NULL,2014-03-20,
5045016,Berrima House,NULL,Wingecarribee,SHR,00095,324,2014-03-20,
5000751,Como Rail Bridge,NULL,Kogarah,SHR,01624,2041,2014-03-20,
5051436,Sewage Pumping Station 1,NULL,Sydney,SHR,01336,2028,2014-03-20,
5045126,"St. Ignatius Roman Catholic Church, Convent & Site",3-7 Meek Street Bourke,Bourke,SHR,00603,1615,2014-03-20,
5045031,Lake Innes House ruins and environs,NULL,Port Macquarie-Hastings,SHR,00997,NULL,2014-03-20,
5045223,Salisbury Court,1-7 Salisbury Road Rose Bay,Woollahra,SHR,00251,618,2014-03-20,
5045530,Swifts,68 Darling Point Road Darling Point,Woollahra,SHR,00146,378,2014-03-20,
5045756,Loder House,126 George Street Windsor,Hawkesbury,SHR,00003,43,2014-03-20,
5045802,Mint Building and Hyde Park Barracks Group,NULL,Sydney,SHR,00190,447,2014-03-20,
5051443,Sewage Pumping Station 27,Callan Park Rozelle,Leichhardt,SHR,01341,2030,2014-03-20,
5045511,Lithgow Valley Colliery & Pottery Site,NULL,Lithgow,SHR,00078,272,2014-03-20,
5056556,Bethanga Bridge,NULL,Albury City,SHR,01750,2096,2014-03-20,
5051400,Avondale,25 O'Connell Street Parramatta,Parramatta,SHR,00239,556,2014-03-20,
5044985,Customs House (former),45 Alfred Street Sydney,Sydney,SHR,00727,1783,2014-03-20,
5060961,Tomaree Head Fortifications,2 Shoal Bay Road Shoal Bay,Port Stephens,SHR,01821,NULL,2014-03-20,
5053868,Pressure Tunnel and Shafts,NULL,Bankstown,SHR,01630,2046,2014-03-20,
5045096,Victorian Terrace,"56, 58, 60 Bettington Street Millers Point",Sydney,SHR,00922,NULL,2014-03-20,
5054657,Hay Gaol,355 Church Street Hay,Hay,SHR,01782,2210,2014-03-20,
5044972,Victoria Theatre (former),8-10 Perkins Street Newcastle,Newcastle,SHR,01301,NULL,2014-03-20,
5053631,Taylor Square Substation No.6 & Underground Public Conveniences,"Taylor Square Oxford, Forbes and Bourke Street (intersection of) Darlinghurst",Sydney,SHR,01700,1939,2014-03-20,
5045300,Lyndhurst,61 Darghan Street Glebe,Sydney,SHR,00158,420,2014-03-20,
5045560,Newcastle Court House,9 Church Street Newcastle,Newcastle,SHR,00796,2394,2014-03-20,
5045458,"Albion Hotel, 3 adjoining shops & stables",NULL,Palerang,SHR,00304,730,2014-03-20,
5053347,St. John the Evangelist Church,NULL,Lithgow,SHR,01702,1962,2014-03-20,
5011958,Bundanoon Railway Station and yard group,NULL,Wingecarribee,SHR,01104,NULL,2014-03-20,
5045573,Iona,2 Darley Street Darlinghurst,Sydney,SHR,00176,341,2014-03-20,
5053194,Science House (including original interiors),157-169 Gloucester Street/Essex Street,Sydney,SHR,01578,2661,2014-12-22,
5053929,"Entrance Ocean Pools, The",NULL,Wyong,SHR,01663,1920,2014-03-20,
5011937,Border Loop railway formation and landscape,"Border Loop, North Coast Railway",Kyogle,SHR,01027,2651,2014-06-11,
5012010,Forbes Railway Station group,Parkes-Stockinbingal railway Forbes,Forbes,SHR,01145,2652,2014-12-01,
5011966,Canterbury Railway Station group,NULL,Canterbury,SHR,01109,2428,2014-03-20,
5045197,GIO Building,60-70 Elizabeth Street Sydney,Sydney,SHR,00683,1732,2014-03-20,
5060706,Bradleys Head Forts and HMAS Sydney 1 Mast and Associated Memorials,NULL,Mosman,SHR,01838,2317,2014-03-20,
5045326,Carss Cottage,74 Carwar Avenue Carss Park,Kogarah,SHR,00587,1533,2014-03-20,
5045420,Chatswood South Uniting Church and Cemetery,518 Pacific Highway Lane Cove North,Lane Cove,SHR,00694,1744,2014-03-20,
5051427,Lewisham Sewage Aqueduct,NULL,Ashfield,SHR,01326,2013,2014-03-20,
5001213,"Patrick White House, The",20 Martin Road Centennial Park,Sydney,SHR,01719,1097,2014-03-20,
5012044,Gundagai rail bridge over Murrumbidgee River,NULL,Gundagai,SHR,01039,NULL,2014-03-20,
5011982,Croydon Railway Station Group,NULL,Ashfield,SHR,01125,2171,2014-03-20,
5051300,Redfern Post Office,113 Redfern Street Redfern,Sydney,SHR,01439,2140,2014-03-20,
5045590,St. John's Anglican Church & Rectory,120 Darlinghurst Road Darlinghurst,Sydney,SHR,00461,1152,2014-03-20,
5045571,Terraces,"40, 42, 44 Argyle Place Millers Point",Sydney,SHR,00926,NULL,2014-03-20,
5053337,Pyrmont Bridge,NULL,Sydney,SHR,01618,2143,2014-03-20,
5014090,Georges Head Military Fortifications,NULL,Mosman,SHR,00987,NULL,2014-03-20,
5012000,Dundas Railway Station group,NULL,Parramatta,SHR,01133,NULL,2014-03-20,
5001110,Post Office Stores,NULL,Sydney,SHR,00608,1617,2014-03-20,
5045084,Warehouse (former),16-18 Bulletin Place Sydney,Sydney,SHR,00653,1691,2014-03-20,
5045190,House,28 North Street Windsor,Hawkesbury,SHR,00108,286,2014-03-20,
5045321,Bank of NSW,107-109 Bathurst Street Sydney,Sydney,SHR,00080,274,2014-03-20,
5045333,Wooden Terraces,42-44 Collins Street Kiama,Kiama,SHR,00473,1077,2014-03-20,
5000870,Eagleton Terrace,"71, 73 Lower Fort Street Millers Point",Sydney,SHR,00904,NULL,2014-03-20,
5012230,Sydney Terminal and Central Railway Stations Group,NULL,Sydney,SHR,01255,2247,2014-03-20,
5045687,Shop,87 Crown Street Wollongong,Wollongong City,SHR,00467,1168,2014-03-20,
5045650,Terrace,34-40 King Street East Maitland,Maitland,SHR,00297,725,2014-03-20,
5012125,Oberon Railway Station group,NULL,Oberon,SHR,01215,NULL,2014-03-20,
5044986,Building,107-113 Sussex Street Sydney,Sydney,SHR,00410,942,2014-03-20,
5045752,Mamre,NULL,Penrith,SHR,00264,637 [draft],2014-03-20,
5060563,Mount Gibraltar Trachyte Quarries Complex,Oxley Drive Bowral,Wingecarribee,SHR,01917,2574,2015-02-09,
5045732,Mudgee Town Hall,64 Market Street Mudgee,Mid-Western Regional,SHR,00464,1153,2014-03-20,
5045351,Railway Gatehouse,110 and 112 Green Parade Valley Heights,Blue Mountains,SHR,00220,527,2014-03-20,
5051250,Randwick Post Office (former) and Jubilee Fountain,124 Alison Road Randwick,Randwick,SHR,01409,NULL,2014-03-20,
5051458,Quartz Roasting Pits Complex,10km North Hill End,Mid-Western Regional,SHR,01006,NULL,2014-03-20,
5051465,Medlow Dam,NULL,Blue Mountains,SHR,01366,NULL,2014-03-20,
5045295,"St. Andrew's Anglican Church, Hall & Rectory",313 Seven Hills Road North Seven Hills,Blacktown,SHR,00057,251,2014-03-20,
5061346,Cootamundra Aboriginal Girls' Training Home,39 Rinkin Street Cootamundra,Cootamundra,SHR,01873,2501,2014-03-20,
5012153,Railway Square road overbridge,NULL,Sydney,SHR,01232,NULL,2014-03-20,
5045066,St. John's Uniting Church and Pipe Organ,NULL,North Sydney,SHR,00423,1068,2014-03-20,
5045608,Post Office & Stables (former),18 Day Street East Maitland,Maitland,SHR,00494,1263,2014-03-20,
5014146,Wangi Power Station Complex,NULL,Lake Macquarie,SHR,01014,NULL,2014-03-20,
5045114,House,67 Bentinck Street Bathurst,Bathurst Regional,SHR,00395,949,2014-03-20,
5051367,Cooreei Bridge over Williams River,NULL,Dungog,SHR,01465,NULL,2014-03-20,
5053181,Observer Hotel,69 George Street The Rocks,Sydney,SHR,01565,NULL,2014-03-20,
5045013,Long Bay Correctional Centre,1250 Anzac Parade Malabar,Randwick,SHR,00810,2491,2014-03-20,
5061073,Ancient Aboriginal and Early Colonial Landscape,NULL,Parramatta,SHR,01863,2463,2014-03-20,
5054919,St. Peter and Paul's Former Cathedral,42 Verner Street Goulburn,Goulburn Mulwaree,SHR,01797,2270,2014-03-20,
5001111,Box Hill House in grounds of McCall gardens,10 Terry Road Baulkham Hills,Baulkham Hills,SHR,00613,1181,2014-03-20,
5001370,Goulburn Court House and Residence,4 Montague Street Goulburn,Goulburn Mulwaree,SHR,00793,2496,2014-03-20,
5045332,Corana and Hygeia,211-215 Avoca Street Randwick,Randwick,SHR,00454,1177,2014-03-20,
5053145,Baker's Terrace,66-68 Gloucester Street The Rocks,Sydney,SHR,01530,NULL,2014-03-20,
5052085,Simpson-Lee House I,23 Roland Avenue Wahroonga,Ku-Ring-Gai,SHR,01800,2240,2014-03-20,
5045142,Mortuary Railway Station and site,NULL,Sydney,SHR,00157,200,2014-03-20,
5045179,Yasmar,185 Parramatta Road Haberfield,Ashfield,SHR,01379,1996,2014-03-20,
5045217,Site of Ficus superba var. henneana tree,3-4 Fernleigh Gardens Rose Bay,Woollahra,SHR,00578,1580,2014-03-20,
5053227,Terraces,55-59 Harrington Street The Rocks,Sydney,SHR,01610,2369,2014-03-20,
5045272,Grantham Poultry Research Station (former),71 Seven Hills Road Seven Hills,Blacktown,SHR,01382,2486,2014-03-20,
5052122,Holy Trinity Anglican Church Group,71-85 Gilmour Street Kelso,Bathurst Regional,SHR,01852,2200,2014-03-20,
5044825,Blackguard Gully,NULL,Young,SHR,01775,2182,2014-03-20,
