TroveID,troveUrl,title,site_name,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,suburbs,longitude,latitude
17239942,http://trove.nla.gov.au/work/17239942,"Archaeological assessment, the Kens site, Sydney / Wendy Thorp","KENS Site, Sydney","Thorp, Wendy",1999,1999,not found,not found,not found,not found,not found,0.06827548,none found,none found
26977440,http://trove.nla.gov.au/work/26977440,"Report on archaeological test trenching on the site of the K.E.N.S. sandstone extraction project, Sussex Street, Sydney, N.S.W. / Edward Higginbotham & Associates for Baulderstone Hornibrook Pty Ltd","KENS Site, Sydney","Higginbotham, Edward A. K",1997,1997,not found,not found,not found,not found,not found,0.04152332,none found,none found
27544093,http://trove.nla.gov.au/work/27544093,"Kent Hotel site, Millers Point : archaeological monitoring project : report prepared for the Heritage Council of New South Wales and Philip Cox Richardson Taylor and Partners Pty Ltd on behalf of Dalegrove Pty Ltd / by Don Godden and Associates Pty Ltd","Kent Hotel, Millers Point",Don Godden and Associates,1989,1989,not found,not found,not found,not found,not found,0.036615245,none found,none found
160038442,http://trove.nla.gov.au/work/160038442,"Report on the archaeological excavation of three test trenches at the King George V Recreation Centre, Cumberland Street, The Rocks, N.S.W. / Edward Higginbotham for the Council of the City of Sydney","King George V Recreation Centre, The Rocks","Higginbotham, Edward A. K",1996,1996,not found,not found,not found,not found,not found,0.0742484,none found,none found
32502896,http://trove.nla.gov.au/work/32502896,"Archaeological assessment of former brickworks (Kirrawee Living Centres Project) Princes Highway, Oak Road & Flora Street, Kirrawee, N.S.W. Edward Higginbotham for Planning NSW",Kirrawee Living Centres Project,"Higginbotham, Edward A. K",2002,2002,not found,not found,not found,not found,not found,0.032441787,150.907849,-33.7707516
160040036,http://trove.nla.gov.au/work/160040036,"Lady Bay, the archaeological investigation of an historic site at Lady Bay, Inner South Head, Port Jackson, Sydney : a report for the Commonwealth Department of Transport and Construction, NSW Region / by Anne Bickford",Lady Bay,"Bickford, Anne",1982,1982,not found,not found,not found,not found,not found,0.050720192,151.2794335,-33.8355382
13180241,http://trove.nla.gov.au/work/13180241,The Lake Condah Aboriginal mission domitory : an historical and archaeological investigation / David Rhodes,"Lake Condah Aboriginal mission, Victoria","Rhodes, David",1986,1986,not found,not found,not found,not found,not found,0.060333543,none found,none found
160038437,http://trove.nla.gov.au/work/160038437,"Report on the archaeological monitoring programme during underpinning of foundations at Lancer Barracks, Parramatta, N.S.W. / Edward Higginbotham for Gazzard Sheldon Architects","Lancer Barracks, Parramatta","Higginbotham, Edward A. K",1996,1996,not found,not found,not found,not found,not found,0.035655405,none found,none found
160038436,http://trove.nla.gov.au/work/160038436,"Report on the archaeological monitoring programme for Moore Hall & college on the site of the proposed extensions to Liverpool Hospital, Elizabeth Street, Liverpool, N.S.W. / Edward Higginbotham for South Western Sydney Area Health Service & Capworks Management Pty Ltd",Liverpool Hospital,"Higginbotham, Edward A. K",1996,1996,not found,not found,not found,not found,not found,0.032325614,150.9293148,-33.9199613
22070654,http://trove.nla.gov.au/work/22070654,"Report on the archaeological excavation of test-trenches on the site of Moore Hall', Liverpool Hospital : Elizabeth & Goulburn Streets, Liverpool, N.S.W. / E. Higginbotham",Liverpool Hospital,"Higginbotham, Edward A. K",1993,1993,not found,not found,not found,not found,not found,0.090375006,150.9293148,-33.9199613
34669386,http://trove.nla.gov.au/work/34669386,"Area 3 in lot 14, Hall St., at Pitt Town, NSW : historical archaeological test / [Peter Douglas and Graham Wilson]","Lot 14 Hall St, Pitt Town","Douglas, Peter, archaeologist",2005,2005,not found,not found,not found,not found,not found,0.20797765,none found,none found
175974281,http://trove.nla.gov.au/work/175974281,Lower Prospect Canal s60 excavation : archaeological excavation report / by [Environmental Resources Management Australia] [for] Boral Recycling,"Lower Prospect Canal, Prospect Reservoir",Environmental Resources Management (Firm),2008,2008,not found,not found,not found,not found,not found,0.1262553,150.8929227,-33.8210665
22070828,http://trove.nla.gov.au/work/22070828,"Report on the archaeological montoring programme during the redevelopment of Luna Park, Milsons Point, N.S.W. / E. Higginbotham","Luna Park, Milsons Point","Higginbotham, Edward A. K",1993,1993,not found,not found,not found,not found,not found,0.029989526,none found,none found
22002913,http://trove.nla.gov.au/work/22002913,"Report on the archaeological excavations in Macquarie Place, Sydney, NSW, 1988 / E. Higginbotham for Peddle, Thorp and Walker, Sydney","Macquarie Place, Sydney","Higginbotham, Edward A. K",1991,1991,not found,not found,not found,not found,not found,0.07813465,none found,none found
26763468,http://trove.nla.gov.au/work/26763468,"Cultural resources report comprising archival and archaeological  investigations of the former Male Orphan School, Liverpool","Male Orphan School, Liverpool","Thorp, W",1982,1982,not found,not found,not found,not found,not found,0.064065285,none found,none found
213228901,http://trove.nla.gov.au/work/213228901,"Archaeological salvage excavation at McCauleys [sic] Beach, Thirroul, NSW : preliminary report / Richard Fullagar, Denise Donlon","McCauleyƒ__s Beach, Thirroul","Fullagar, Richard",1998,1998,not found,not found,not found,not found,not found,0.12605003,none found,none found
34236535,http://trove.nla.gov.au/work/34236535,"Mean Fiddler, Windsor Road, NSW : historical archaeological assessment & development impact statement / Matthew Kelly","Mean Fiddler, Rouse Hill","Kelly, Matthew archaeologist",2005,2005,not found,not found,not found,not found,not found,0.07023217,150.91552,-33.68162
38535553,http://trove.nla.gov.au/work/38535553,"Final Report on Aboriginal Archaeological Monitoring and Salvage Excavations, Meeting Place Precinct, Botany Bay National Park, Kurnell, NSW","Meeting Place Precinct, Botany Bay National Park, Kurnell","Irish, Paul",2010,2010,not found,not found,not found,not found,not found,0.030513152,none found,none found
160039878,http://trove.nla.gov.au/work/160039878,"Archaeological and heritage assessment : RES site 15 ""Minnaville"" : Penrith Lakes scheme area, Castlereagh, NSW / prepared by Siobhan Lavelle...in association with the Nepean District Historical Archaeology Group for the Penrith Lakes Development Corporation","Minnaville, Castlereagh","Lavelle, Siobhan",1996,1996,not found,not found,not found,not found,not found,0.108587444,150.6756628,-33.7258115
16588608,http://trove.nla.gov.au/work/16588608,Moore Park showground Fox Studios development : archaeological assessment / Godden Mackay Logan,Moore Park Showground,Godden Mackay Logan,1996,1996,not found,not found,not found,not found,not found,0.045483563,151.2254236,-33.89528
6211623,http://trove.nla.gov.au/work/6211623,"Report on further archaeological excavation at Morts Dock, Balmain, NSW / Edward Higginbotham for the Department of Environment and Planning, NSW","Morts Dock, Balmain","Higginbotham, Edward A. K",1987,1987,not found,not found,not found,not found,not found,0.13838503,none found,none found
12904268,http://trove.nla.gov.au/work/12904268,"Report on archaeological investigation of Morts Dock, Balmain : Trenches 13 to 17","Morts Dock, Balmain","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.1285952,none found,none found
26895570,http://trove.nla.gov.au/work/26895570,"Morts Dock, Balmain N.S.W. : report on archaeological investigation, 1986 / by Edward Higginbotham, Consultant Archaeological Services for the Department of Environment and Planning","Morts Dock, Balmain","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.088497385,none found,none found
32500278,http://trove.nla.gov.au/work/32500278,A report on the history and archaeological potential of part of the former Mount Adelaide Estate at Double Bay / prepared for Woollahra Council by Rosemary Annable,"Mount Adelaide Estate, Double Bay","Annable, Rosemary",1999,1999,not found,not found,not found,not found,not found,0.024964422,none found,none found
192685157,http://trove.nla.gov.au/work/192685157,"An archaeological survey of a proposed subdivision at Mount Jerrabombera, Queanbeyan, New South Wales : a report to Don Fox Planning Pty Ltd, Dural, NSW / by Chris Ballard","Mount Jerrabombera, Queanbeyan","Ballard, Chris, 1963-",1986,1986,not found,not found,not found,not found,not found,0.04009499,none found,none found
160036790,http://trove.nla.gov.au/work/160036790,Tudor Gatehouse Precinct : Murray Gardens : heritage rose planting Parramatta Park : archaeological assessment with recommendations / Robert Varman,"Murray Gardens, Parramatta Park","Varman, R. V. J. (Robert V. J.)",1994,1994,not found,not found,not found,not found,not found,0.04491736,none found,none found
37032982,http://trove.nla.gov.au/work/37032982,"National Trust Centre, Observatory Hill, Sydney : service installation and geotechnical testing : historical archaeological investigation report / prepared by NSW Government Architect's Office for NSW Crown Property Portfolio","National Trust Centre, Observatory Hill, Sydney","Allen, Caitlin",2005,2005,not found,not found,not found,not found,not found,0.058171034,none found,none found
160035824,http://trove.nla.gov.au/work/160035824,"Blacktown: the archaeological investigation of the Native Institution, Blacktown, New South Wales: a report","Native Institution, Blacktown","Bickford, Anne",1981,1981,not found,not found,not found,not found,not found,0.08310313,none found,none found
220723830,http://trove.nla.gov.au/work/220723830,"Archaeological assessment & research design, Newington College, Stanmore / report  prepared for Newington College & Works Australia Pty Ltd. by Ms Dana Jadwiga Mider","Newington College, Stanmore","Mider, Dana Jadwiga",1996,1996,not found,not found,not found,not found,not found,0.086821385,none found,none found
220723852,http://trove.nla.gov.au/work/220723852,"Historical archaeological assessment : Newington College, Stanmore / report prepated for Newington College  Collard Group P/L by Dana Jadwiga Mider & Associates","Newington College, Stanmore","Mider, Dana Jadwiga",2000,2000,not found,not found,not found,not found,not found,0.09019458,none found,none found
9852044,http://trove.nla.gov.au/work/9852044,"North Sydney Boys High School, North Sydney, NSW : historical archaeological & built heritage impact assessment for proposed stage 3 development / Fiona Leslie & Peter Douglas",North Sydney Boys High School,"Leslie, Fiona",2003,2003,not found,not found,not found,not found,not found,0.080838166,151.2075487,-33.8292864
30544690,http://trove.nla.gov.au/work/30544690,"Baseline archaeological assessment of the new sports court and car park at North Sydney Boys High School, Falcon St., North Sydney NSW / Chris Lewczak, Fenella Atkinson & Peter Douglas, on behalf of NSW Department of Commerce ... ..",North Sydney Boys High School,"Lewczak, Chris",2003,2003,not found,not found,not found,not found,not found,0.06923247,151.2075487,-33.8292864
34852243,http://trove.nla.gov.au/work/34852243,"Report on archaeological work in the West Police Magistrates Room at Oatlands Court House, May and June, 1982 : a report to Crawford, Cripps and Wegman, architects, Macquarie Street, Hobart / by A. Lister","Oatlands Court House, Tasmania","Lister, A",1982,1982,not found,not found,not found,not found,not found,0.021640524,none found,none found
160038443,http://trove.nla.gov.au/work/160038443,"Report on the archaeological excavation of the building materials dump associated with the 1908 restoration of Old Government House, Parramatta, N.S.W. / Edward Higginbotham for the National Trust of Australia (N.S.W.)","Old Government House, Parramatta","Higginbotham, Edward A. K",1996,1996,not found,not found,not found,not found,not found,0.07453922,none found,none found
185257304,http://trove.nla.gov.au/work/185257304,"Old Government House, Parramatta : historical archaeological excavation report : report prepared for the Parramatta Park Trust / Godden Mackay Logan","Old Government House, Parramatta",Godden Mackay Logan Pty. Ltd,2013,2013,not found,not found,not found,not found,not found,0.111895055,none found,none found
23443579,http://trove.nla.gov.au/work/23443579,"Assessment of historical and archaeological resources of the Paddy's Market site, Darling Harbour, Sydney / Penny Crook, Laila Ellmoos and Tim Murray",Paddy's Market Site,"Crook, Penny",2003,2003,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Accee electronic version', u'value': u'http://www.latrobe.edu.au/amc/reports/1_PaddysAssessReport.pdf'}]",http://www.latrobe.edu.au/amc/reports/1_PaddysAssessReport.pdf,unknown,0.07683782,151.2041965,-33.879678
224307007,http://trove.nla.gov.au/work/224307007,"Assessment of Historical and Archaeological Resources of the Paddy's Market Site, Darling Harbour, Sydney",Paddy's Market Site,"Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/348070'}]",http://hdl.handle.net/1959.9/348070,notonline,0.06416057,151.2041965,-33.879678
20933287,http://trove.nla.gov.au/work/20933287,"Archaeological investigation Paragon Iron Foundry Bulwara Road, Pyrmont : for Meriton Apartments Pty Ltd / Mary Casey","Paragon Iron Foundry Bulwara Road, Pyrmont","Casey, Mary",1995,1995,not found,not found,not found,not found,not found,0.0662604,none found,none found
22567927,http://trove.nla.gov.au/work/22567927,"Park Road, Wallacia, NSW, historical archaeological assessment / Matthew Kelly","Park Road, Wallacia","Kelly, Matthew, archaeologist",2006,2006,not found,not found,not found,not found,not found,0.102924846,none found,none found
34080441,http://trove.nla.gov.au/work/34080441,"Archaeological investigation, Parramatta Children's Court cnr George & O'Connell Streets, Parramatta / for NSW Department of Commerce on behalf of the NSW Attorney-General's Department ; Casey & Lowe Associates",Parramatta Children's Court,Casey & Lowe Associates,2006,2006,not found,not found,not found,not found,not found,0.074231796,151.0008789,-33.8126188
9847153,http://trove.nla.gov.au/work/9847153,"Parramatta District Hospital, Marsden Street Parramatta, NSW : report on archaeological test investigations at the Colonial Hospital site (1818-1900) / Peter Douglas",Parramatta Justice Precinct,"Douglas, Peter archaeologist",2004,2004,not found,not found,not found,not found,not found,0.116125986,151.0016101,-33.812287
34515459,http://trove.nla.gov.au/work/34515459,"Parramatta Justice Precinct : final archaeological report, monitoring of demolition, Kearney House & The Sulman and Power Building / Adam Paterson & Peter Douglas",Parramatta Justice Precinct,"Paterson, Adam, 1980-",2005,2005,not found,not found,not found,not found,not found,0.06445055,151.0016101,-33.812287
14031463,http://trove.nla.gov.au/work/14031463,"The Parramatta River maritime archaeological works project : interim report / prepared for the Department of Transport, New South Wales, by Wolfe and Associates",Parramatta River,New South Wales. Department of Transport,1992,1992,not found,not found,not found,not found,not found,0.04993441,none found,none found
15680533,http://trove.nla.gov.au/work/15680533,Report of the maritime archaeological survey of areas of the upper Parramatta River affected by dredging for the Rivercat ferry service / by Rebecca Bower & Mark Staniforth,Parramatta River,"Bower, Rebecca",1993,1993,not found,not found,not found,not found,not found,0.03900121,none found,none found
26817565,http://trove.nla.gov.au/work/26817565,Report of the maritime archaeology survey of areas of the upper Parramatta River affected by dredging for the Rivercat ferry service / by Rebecca Bower & Mark Staniforth,Parramatta River,"Bower, Rebecca",1992,1992,not found,not found,not found,not found,not found,0.035299677,none found,none found
160039879,http://trove.nla.gov.au/work/160039879,"DA 4 management study heritage assessment : Penrith Lakes scheme area, Castlereagh, NSW / prepared by Siobhan Lavelle...in association with Anne Bickford [and] the Nepean District Historical Archaeology Group for the Penrith Lakes Development Corporation","Penrith Lakes scheme area, Castlereagh","Lavelle, Siobhan",1997,1997,not found,not found,not found,not found,not found,0.032025136,150.6756628,-33.7258115
230496810,http://trove.nla.gov.au/work/230496810,"Historical archaeological assessment, site 32, Penrith Lakes Scheme area, Cranebrook, NSW / prepared by Siobhan Lavelle ; in association with the Nepean District Historical Archaeology Group ; for the Penrith Lakes Development Corporation","Penrith Lakes Scheme area, Cranebrook","Lavelle, Siobhan",1995,1995,not found,not found,not found,not found,not found,0.12940001,150.666225,-33.6878532
32159070,http://trove.nla.gov.au/work/32159070,Emu Plains - old and new police stations: a report by the Nepean District  Historical Archaeology Group,"Police Station, Emu Plains","Gyford, G.F.B. (compiler)",1981,1981,not found,not found,not found,not found,not found,0.027842743,none found,none found
6621275,http://trove.nla.gov.au/work/6621275,POW project 1995 : Randwick Destitute Children's Asylum Cemetery : archaeological investigation,"Prince of Wales Hospital, Randwick",New South Wales. Dept. of Health,1997,1997,not found,not found,not found,not found,not found,0.09397787,none found,none found
6629557,http://trove.nla.gov.au/work/6629557,Prospect Reservoir proposed water channel 2 : archaeological survey for Aboriginal sites : report to the NSW Water Board / by Laurajane Smith,Prospect Reservoir,"Smith, Laurajane",1989,1989,not found,not found,not found,not found,not found,0.038765356,150.8929227,-33.8210665
30476974,http://trove.nla.gov.au/work/30476974,"Initial archaeological assessment of the public domain ""under the freeway"" at Bulwarra Rd & Harris St., Ultimo NSW / Peter Douglas & Wendy Thorp","public domain ""under the freeway"" at Bulwarra Rd & Harris St., Ultimo","Douglas, Peter archaeologist",2002,2002,not found,not found,not found,not found,not found,0.04972324,none found,none found
21505760,http://trove.nla.gov.au/work/21505760,Baseline archaeological assessment Pyrmont Point / for the Department of Housing ; Casey & Lowe Associates Archaeologists & Heritage Consultants,"Pyrmont Point, Pyrmont",New South Wales. Department of Housing,1993,1993,not found,not found,not found,not found,not found,0.0601982,none found,none found
20932180,http://trove.nla.gov.au/work/20932180,Archaeological excavation RH/46: Queen's Arms Inn & Rouse Hill Post Office : for the Rouse Hill Infratructure Project (Stage 1) Works / Casey & Lowe Associates for Brayshaw McDonald,Queen's Arms Inn & Rouse Hill Post Office,Casey & Lowe Associates,1995,1995,not found,not found,not found,not found,not found,0.06692489,150.9429985,-33.732328
177226210,http://trove.nla.gov.au/work/177226210,"Archaeological excavation of Queens Park, Brisbane / Austral Archaeology for Jupiters Limited","Queens Park, Brisbane",Austral Archaeology,1993,1993,not found,not found,not found,not found,not found,0.14368746,none found,none found
160035168,http://trove.nla.gov.au/work/160035168,"Archaeological investigation of Queens Park, Brisbane","Queens Park, Brisbane",Austral Archaeology,1993,1993,not found,not found,not found,not found,not found,0.13374205,none found,none found
5717485,http://trove.nla.gov.au/work/5717485,Queens Wharf Reserve Parramatta : archaeological assessment / for Parramatta City Council ; by Dr. Robert V.J. Varman,"Queens Wharf Reserve, Parramatta","Varman, R. V. J. (Robert V. J.)",1996,1996,not found,not found,not found,not found,not found,0.039521314,none found,none found
21613031,http://trove.nla.gov.au/work/21613031,"Historical and archaeological assessment of the site of the Reverend Samuel Marsden's Seminary for Maoris at Parramatta / A.T. (Sandy) Yarwood, Peter Douglas","Rangihou Reserve, Parramatta","Yarwood, A. T. (Alexander Turnbull), 1927-2002",1994,1994,not found,not found,not found,not found,not found,0.022698926,none found,none found
30151173,http://trove.nla.gov.au/work/30151173,"Regentville archaeological project, 1985-1993 : final report to the National Estate Grant Program / Judy Birmingham and Andrew Wilson","Regentville, Mullgoa","Birmingham, Judy",1994,1994,not found,not found,not found,not found,not found,0.09610044,none found,none found
20184807,http://trove.nla.gov.au/work/20184807,"Historical archaeological survey of Robertson Park to locate the remains of the Clovelly Estate : report to Woollahra Municipal Council, May 1991 / by Jillian Comber and Adrienne Powell","Robertson Park, Clovelly","Comber, Jillian",1991,1991,not found,not found,not found,not found,not found,0.024964422,none found,none found
34544380,http://trove.nla.gov.au/work/34544380,"Old Bowling Club, Parramatta Park : first Parramatta lumber yard site preliminary archaeological and historical report / by Dr Robert VJ Varman for Anne Hatossy, Parramatta City Council","Rose Garden, Parramatta Park","Hatossy, Anne",1994,1994,not found,not found,not found,not found,not found,0.019971538,none found,none found
192621562,http://trove.nla.gov.au/work/192621562,Archaeological assessment in the Rouse Hill urban release area / Robert Staib,Rouse Hill,"Staib, Robert Eric",2002,2002,not found,not found,not found,not found,not found,0.045901656,150.91552,-33.68162
26963708,http://trove.nla.gov.au/work/26963708,Rouse Hill archaeological report : resource document for sites and outbuildings / Wendy Thorp for the Department of Environment and Planning,Rouse Hill,"Thorp, Wendy",1988,1988,not found,not found,not found,not found,not found,0.045030124,150.91552,-33.68162
213602178,http://trove.nla.gov.au/work/213602178,"Royal Exhibition Building, Carlton, Western forecourt archaeological investigation : succinct report / Report prepared for Museum Victoria and Heritage Victoria","Royal Exhibition Building, Carlton, Victoria",Godden Mackay Logan Pty. Ltd,2010,2010,not found,not found,not found,not found,not found,0.13956665,none found,none found
20559100,http://trove.nla.gov.au/work/20559100,"The former Royal Hospital for Women site, Paddington N.S.W. : initial archaeological assessment report & preliminary heritage impact statement ? / Austral Archaeology Pty Ltd","Royal Hospital for Women, Paddington",Austral Archaeology,1997,1997,not found,not found,not found,not found,not found,0.14217919,none found,none found
23443546,http://trove.nla.gov.au/work/23443546,"Assessment of historical and archaeological resources of the Royal Mint site, Sydney / Penny Crook, Laila Ellmoos and Tim Murray","Royal Mint, Sydney","Crook, Penny",2003,2003,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Access electronic version', u'value': u'http://www.latrobe.edu.au/amc/reports/6_MintAssessReport.pdf'}]",http://www.latrobe.edu.au/amc/reports/6_MintAssessReport.pdf,unknown,0.09836938,none found,none found
224308431,http://trove.nla.gov.au/work/224308431,"Assessment of Historical and Archaeological Resources of the Royal Mint Site, Sydney","Royal Mint, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/336836'}]",http://hdl.handle.net/1959.9/336836,notonline,0.06445849,none found,none found
206284256,http://trove.nla.gov.au/work/206284256,"Aboriginal archaeological and cultural heritage impact assessment : Royal North Shore Hospital, St Leonards, NSW / Dominic Steele Consulting Archaeology","Royal North Shore Hospital, St Leonards",Dominic Steele Consulting Archaeology,2006,2006,not found,not found,not found,not found,not found,0.15726581,none found,none found
20088600,http://trove.nla.gov.au/work/20088600,"Sacred Heart Church, Darlinghurst, Sydney : historical archaeological impact assessment & research design / Matthew Kelly","Sacred Heart Church, Darlinghurst",Kelly Matthew Archaeologist,2006,2006,not found,not found,not found,not found,not found,0.08203286,none found,none found
213228765,http://trove.nla.gov.au/work/213228765,"Sandon Point residential subdivision, Stages 2-6, development area Bulli, north of Wollongong, NSW : archaeological subsurface testing program & aboriginal consultation / a report to Rose Consulting Group for Stockland Constructors [by] Navin Officer Heritage Consultants",Sandon Point residential subdivision,Navin Officer Heritage Consultants,2001,2001,not found,not found,not found,not found,not found,0.03665638,150.9247345,-34.3354444
20932411,http://trove.nla.gov.au/work/20932411,Scarborough House archaeological report / E. C. J. Lydon [for] Sydney Cove Authority,"Scarborough House, The Rocks","Lydon, E. C. J",1992,1992,not found,not found,not found,not found,not found,0.056695983,none found,none found
24632796,http://trove.nla.gov.au/work/24632796,"Archaeological study of the Scheyville development area at Scheyville, NSW / Mary Dallas & Kerri Navin",Scheyville development area,"Dallas, Mary",1990,1990,not found,not found,not found,not found,not found,0.062855,150.88291,-33.6112
22006494,http://trove.nla.gov.au/work/22006494,"Report on the archaeological monitoring programme for the site of the multi-storey car park, Erby Place, Parramatta, N.S.W. / E. Higginbotham for Parramatta City Council",Secure Parking - Eat Street Car Park,"Higginbotham, Edward A. K",1992,1992,not found,not found,not found,not found,not found,0.055365585,none found,none found
29690184,http://trove.nla.gov.au/work/29690184,Historical archaeological assessment research design & excavation methodology for proposed investigations at Block 'F' South Western Institute of Tafe Liverpool NSW / Dan Tuck & Peter Douglas on behalf of DPWS & DET,"South Western Institute of Tafe, Liverpool","Tuck, Dan",2002,2002,not found,not found,not found,not found,not found,0.1541665,none found,none found
21008003,http://trove.nla.gov.au/work/21008003,"St Mary's Cathedral, Sydney : archaeological research design & proposed excavation methodology / Matthew Kelly","St Mary's Cathedral, Sydney","Kelly, Matthew archaeologist",2005,2005,not found,not found,not found,not found,not found,0.118270695,none found,none found
160035347,http://trove.nla.gov.au/work/160035347,Preliminary assessment of the potenial of the St. Marys munitions factory grounds to contain Aboriginal archaeological sites / Laurajane Smith,St Marys Munitions Factory,"Smith, Laurajane",1991,1991,not found,not found,not found,not found,not found,0.051650275,150.770101,-33.7351085
19259154,http://trove.nla.gov.au/work/19259154,"Archival Report and Archaeological Assessment. New Library Site, Macquarie Street, Sydney","State Library of NSW, Sydney",Australian Archaeological Resources,1983,1983,not found,"[u'Defence', u'Education', u'Government and administration']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://dx.doi.org/10.4227/11/50459D3217354'}]",http://dx.doi.org/10.4227/11/50459D3217354,fulltext,0.10693677,none found,none found
13912312,http://trove.nla.gov.au/work/13912312,"Archaeological report, record and analysis of features recorded during demolition on the site of the State Library extentions, Macquarie Street, Sydney / W. Thorp","State Library of NSW, Sydney","Thorp, Wendy",1984,1984,not found,not found,not found,not found,not found,0.033561077,none found,none found
23117755,http://trove.nla.gov.au/work/23117755,"Archival and archaeological report : storage buildings : south boundary, Sydney Hospital / W. Thorp, prepared for the Department of Public Works by A.A.R., Australian Archaeological Resources","Sydney Hospital, Sydney","Thorp, Wendy",1984,1984,not found,not found,not found,not found,not found,0.04246631,none found,none found
18185694,http://trove.nla.gov.au/work/18185694,"Archaeological report, Sydney Hospital programme, 1984-1985 / Wendy Thorp ; prepared for the Department of Public Works","Sydney Hospital, Sydney","Thorp, Wendy",1985,1985,not found,not found,not found,not found,not found,0.046187527,none found,none found
34296644,http://trove.nla.gov.au/work/34296644,"Archaeological assessment Systrum Street, Ultimo, N.S.W. / for Ercole Palazzette on behalf of Cooney Holdings","Systrum Street, Ultimo",Casey & Lowe Associates,1994,1994,not found,not found,not found,not found,not found,0.06501952,none found,none found
12903926,http://trove.nla.gov.au/work/12903926,"Preliminary archaeological assessment : Telephone Exchange extensions, Parramatta, NSW / prepared by Edward Higginbotham for the Department of Housing and Construction","Telephone Exchange, Parramatta","Higginbotham, Edward A. K",1987,1987,not found,not found,not found,not found,not found,0.05647824,none found,none found
170133813,http://trove.nla.gov.au/work/170133813,"Archaeological survey of proposed urban subdivision at Tempe House, North Arncliffe, NSW : report to Landco (NSW) Pty Ltd","Tempe House, North Arncliffe",Jo McDonald Cultural Heritage Management Pty. Ltd,2000,2000,not found,not found,not found,not found,not found,0.029957306,none found,none found
192062666,http://trove.nla.gov.au/work/192062666,"The Cumberland/Gloucester Streets site archaeological investigation : archaeological investigation report. Godden Mackay Logan, Heritage consultants ; prepared for the Sydney Cove Authority","The Big Dig site, The Rocks",Godden Mackay Logan Pty. Ltd,2005,2005,not found,not found,not found,not found,not found,0.08211516,none found,none found
31971278,http://trove.nla.gov.au/work/31971278,"The Cumberland/Gloucester Street site archaeological investigation : preliminary management report ; prepared for The Sydney Cove Authority, October 1994 / [by Richard Mackay ... [et.al.]]","The Big Dig site, The Rocks","Mackay, Richard",1994,1994,not found,not found,not found,not found,not found,0.073035076,none found,none found
23443562,http://trove.nla.gov.au/work/23443562,"Assessment of historical and archaeological resources of the Cumberland and Gloucester Streets site, The Rocks, Sydney / Penny Crook, Laila Ellmoos and Tim Murray","The Big Dig site, The Rocks","Crook, Penny",2003,2003,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Access electronic version', u'value': u'http://www.latrobe.edu.au/amc/reports/3_CuGlAssessReport.pdf'}]",http://www.latrobe.edu.au/amc/reports/3_CuGlAssessReport.pdf,unknown,0.08259384,none found,none found
224306974,http://trove.nla.gov.au/work/224306974,"Assessment of Historical and Archaeological Resources of the Cumberland and Gloucester Street site, The Rocks, Sydney","The Big Dig site, The Rocks","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/348304'}]",http://hdl.handle.net/1959.9/348304,notonline,0.0565448,none found,none found
160039456,http://trove.nla.gov.au/work/160039456,"Historical archaeological investigation of the Cumberland Street development site, The Rocks, Sydney 1989 / Andrew Wilson","The Big Dig site, The Rocks","Wilson, Andrew",1989,1989,not found,not found,not found,not found,not found,0.04476174,none found,none found
5760728,http://trove.nla.gov.au/work/5760728,"The Cumberland/Gloucester Streets site, The Rocks : archaeological investigation report","The Big Dig site, The Rocks","Karskens, Grace",1999,1999,not found,not found,not found,not found,not found,0.17557448,none found,none found
20318226,http://trove.nla.gov.au/work/20318226,"The Cumberland / Gloucester Streets site, The Rocks","The Big Dig site, The Rocks","Logan, Godden Mackay",2005,2005,not found,not found,not found,not found,not found,0.07372278,none found,none found
